response predictor individual
27.9319332129867 -1.20110059567021 79
22.8738745733734 0.0326288913856901 134
22.9421868812141 -0.920016080894823 52
26.365079972386 0.649243535656384 129
24.0774455641287 -1.6603824929228 144
26.2551103757741 -0.549249091059197 132
22.2951799181495 -1.84003997868243 81
23.6332534545167 -1.2141067725592 58
25.1590088709968 -1.01632461829066 58
22.2320840747109 1.12385415884897 34
29.5279980319888 -0.0991728287470715 22
22.0218458005414 -0.445006133641761 83
23.1097779864609 0.347351272762885 5
26.2078764193564 -0.0369491541837862 100
25.6925706407497 2.13525159124853 35
25.7743378121369 0.381899606558865 52
22.1312418709249 1.49317520722094 14
24.0191611066496 2.17954163517767 99
22.2368059647913 0.705959401821324 135
24.5216053247435 -0.525487977270583 54
22.0033799166383 -0.167046726151931 2
24.3799421495911 -0.355052201256679 142
26.4009047494684 0.290269430800765 85
26.0724857265227 -0.268558113144279 62
21.0413898964269 0.0226698214821618 94
20.1946148115075 0.758144366953936 103
23.9916594826266 0.247213482220683 53
27.6841681772616 -0.710629089987988 72
26.1448950492906 -0.493425928837514 124
24.9555710647718 -0.534688962283897 100
26.2383817727151 -0.796140574657045 33
18.8581324123019 0.658417743773523 123
25.1210618744349 -0.0724037075334461 63
24.91659065895 0.929318948658089 19
25.6675832205869 -0.875902874792936 52
26.0856352837957 0.580365755908513 117
23.9489183839617 0.0507950488680263 1
27.3231488424517 0.750471679771075 7
27.0830921955485 0.667333695922607 65
27.7371349968346 1.99581885553261 21
26.7768399876864 -0.320848576838501 37
25.4122734352114 1.80556740565606 70
24.4799018917337 -0.443196493587609 54
28.0468625436269 -0.385057008350671 102
26.222029477584 0.887784145542741 101
29.4526380927594 -1.52913757977394 50
22.5035842839046 -1.80658778331533 139
25.6902779088041 -0.72353902475292 61
23.9955773070337 1.24318519940022 97
21.5163003839716 0.783919050548982 117
25.777677695232 -0.244728429104804 20
20.2625495843327 -1.27240184404042 55
28.0866339308025 0.271683333304793 93
22.7191882176775 1.14879166514261 60
21.3640505751534 -0.782085281930089 22
24.4927763451973 -1.16651112809539 126
25.825042799316 0.0546974204144094 110
20.6460865176154 -0.956253788337271 62
22.6943141371722 -0.0220390019721305 37
23.7886799836266 -0.817216018316573 14
24.6056992336491 -0.250459513645897 124
25.6166499631622 -0.108270664279047 143
24.672735637027 1.70079413157141 48
24.8114989660879 -0.421499082254322 4
24.3045670226883 1.48702486110453 69
21.5660169801706 -0.63741022075785 30
18.1165504268711 -1.29479671124556 43
23.1312840082495 0.198556108211519 27
28.6119420142514 1.0805381703629 45
23.8776210413431 0.255188631189254 137
25.7586462163374 0.361977802256349 76
23.1137015425304 0.242678848970652 18
28.1726773869404 -0.910884213945577 23
27.8746364419074 1.71088093374673 23
26.1320543850926 -1.41727611424854 94
23.7080445707676 0.330803176043432 34
23.9239939758423 -1.79838291586145 92
26.3875090021482 -1.40912466086447 96
24.5924662308767 -0.421765043509088 19
24.6723943931339 1.13719156134984 55
25.8755890380987 -1.01211346876494 122
26.2358733224508 0.584070821684446 7
22.7037912681553 0.642134685189769 11
27.1300704057639 -0.63250706117215 104
28.7581832695335 0.386795985071823 48
23.7921470885996 -0.563781409145646 25
24.0390682526081 0.466682732749601 80
25.7623427603626 -1.23154454910389 3
23.6689396114302 1.49148698586024 4
23.2630288405673 -1.00626279132245 67
29.4891655305744 -0.942081914402587 17
30.7926533261174 -0.682482870472005 105
24.0759441288222 1.1809221399427 50
25.2574407474303 0.530867853426354 66
28.783321777278 0.27154856768192 23
20.941180866863 -0.593911490713149 54
24.4221771699361 -0.441826146331228 86
25.157244967553 -0.163367314335437 62
24.1441588121125 0.808415391202302 137
23.5993281404012 0.371882706486651 130
26.8339337132958 0.654413501772448 69
26.1831486850319 -1.50119833956207 119
23.1451169788507 -0.844140632838194 6
29.9847959583945 2.08551759878535 105
24.2842640745492 -0.263920890214997 52
23.3595676993427 0.113581496365131 69
23.4264263720535 0.509390454516406 15
27.5153311042215 -0.573268995014592 117
30.1259048447277 0.48206033496075 3
24.9486378219616 -0.394992671487678 17
24.7717794620622 -2.01809097378435 103
24.8194831646447 0.837040034957774 89
25.7983645078729 -0.184153623322041 32
25.4164663354618 0.867541673228407 111
24.4945151136825 -1.32424399034639 108
22.0161822639387 0.616022023335121 60
24.8815461595301 0.364790820160136 126
25.8194669000865 -0.0625653191364736 23
25.5446456425713 -0.96490010432515 44
23.3114521601764 -1.07742578329349 47
24.3857785398438 -0.161567773874338 99
21.7909655812886 -0.35738641649709 10
22.5889816556649 0.770689324381983 64
26.5191134283579 -0.979704965146221 75
24.6194558528162 1.58404987548566 30
27.7628340926723 0.296390748663585 56
26.0675990452563 -0.886232349096203 91
26.7756951841105 -0.831419939673825 47
22.709532544337 -0.211955346705548 111
21.5102144794649 1.88125474113142 2
25.2279609590899 0.379511649385464 143
21.7537808254386 -0.159800352434963 22
28.2535228769825 0.662833436585311 48
23.6450521115495 -1.03989455726724 87
24.7468562885261 1.81223498793183 96
22.3647101614124 -1.12092491614335 76
28.1388565160733 -2.45561736120484 71
22.7731286562627 -1.18684671398271 37
24.276178677309 0.709882746711711 68
27.8018984516953 -0.226013403821413 72
25.7167095385874 0.701300154989173 90
25.4980853638785 1.02881242900203 99
27.2497024315546 0.0492164954417532 134
24.0762794020486 1.14631545143818 127
26.1743250130249 0.900817698627859 50
22.3935533149059 0.467634065890609 64
23.2934097055123 -1.31168610013847 143
25.7238781244629 -1.24582087810031 73
20.4858397552419 1.01150853695659 15
24.0923799269148 0.61850347169415 4
25.8299678420031 -0.613358205322552 90
24.2053924493954 -1.98712184376052 96
26.0634754588459 -0.748003815565655 56
22.9869944578296 0.605428946339491 109
25.086248898734 -0.544294614403214 23
21.2660435118636 -0.118300148448037 42
22.7221694869371 -1.53011301729119 23
22.4331223436049 -0.0472210308228724 111
27.9724531854367 2.05798615894162 10
24.8795349718953 -0.115258111550791 134
23.6775757657749 0.91079538632562 61
23.8770014614303 -0.262618427334501 97
28.4238772470882 0.821593945065462 106
23.6901037833262 1.34506036644983 18
30.6973303183783 1.73592265947524 16
26.5866008984017 -1.19638837378348 12
27.0055752832633 0.666039796521381 128
27.3415091933585 0.565527990459179 80
29.0424831796549 0.199466374176969 25
24.134123784527 -0.10484700763338 137
23.3452420267479 0.418751794120075 68
25.9350120494719 -1.80238138339632 52
21.7683677009921 -0.523077154605084 2
23.0062717070186 -1.37024412987306 34
23.0068877818804 0.382173270434921 19
22.6702257820373 -1.0232066012167 43
26.3671909061763 -0.703398119764302 73
27.4653716135217 0.248497359104455 49
25.8361553649485 -2.01206112148335 61
23.1580725990797 0.359452276295256 45
24.6844114675471 -0.899686131762897 9
26.2617376670426 -0.0534597433395681 57
21.442224446088 0.999907509722678 54
27.5569079548294 2.86165287505193 109
24.8165212177925 0.110147323435137 30
27.479456774061 0.35870379463777 40
28.6204391534124 0.853281059708784 101
23.1853349432802 0.556074583816451 40
25.4495991570953 0.0476404746265273 65
24.6180853956017 -0.571803942074822 63
26.2552100954306 1.10889450069351 20
26.3228839377023 -0.259851680303891 23
23.8286789704457 -1.25358730018401 82
24.7557003792887 -2.23201701173461 67
24.6419551366563 1.1948805647687 57
26.5590025809458 -0.439535643866603 7
28.0467285562382 0.580101905606945 46
22.252586958431 0.277931022904531 76
23.2916683913842 -1.47785273291594 37
27.1578223374922 -0.255102814620985 14
24.2789351377899 -1.2180252010985 112
25.6738087967213 0.00589655286365846 145
24.4620825708296 1.44886440878303 93
22.2365348764101 0.0832773731874354 5
23.9762243831467 0.597414590510486 62
26.0408930781445 0.556563157980607 65
26.8859163258275 -0.661809863826737 45
19.6274263950091 -0.538375740093857 75
25.1242226803116 -1.20215187773195 138
21.6952231685169 -0.595832743493426 1
24.7879196038167 0.335584437371937 13
25.5858578529516 -0.477886208246666 78
23.2131788130242 -0.530334106013407 54
25.7053005776119 -1.50387586365574 8
27.4680147059288 0.532712106131384 91
28.8562618898964 0.758818008876559 124
24.2374287561449 -1.0545519177528 128
24.2298022606626 0.943705311019852 68
25.5113819471851 1.250691610716 125
25.9914947223982 0.158880408097814 122
25.5818830997341 -0.252436542761121 51
22.790626369055 -0.57815563218813 16
23.5189655784394 1.16963170200299 31
24.6835825133573 1.44566888808654 53
22.0763776801551 2.08066240424228 10
25.3512557211046 0.0547419213647665 46
25.3393668835528 0.637436378319361 38
24.7430187541248 -0.797865060284934 88
27.0122238827613 1.68075941783873 93
25.3050878393169 -1.04073087287135 6
23.4462679686887 -0.843922732023066 32
22.9734938851918 0.789782697204775 86
20.0619812358771 1.36406930378744 2
23.8813230293238 -0.129748069654684 59
23.5415160266615 -2.25868630556225 137
20.0830984133535 -0.475797221907353 8
28.8705095000865 -1.23690538426618 127
24.667815896065 -0.188040335873306 41
25.6365308284158 -1.14040183046492 104
26.1990305898914 -0.191604547305813 46
21.4526078450742 -0.233635578052185 22
24.6754488794711 0.134161683073578 7
26.490148881718 2.3173088259876 58
28.7281267931706 0.598907123286091 110
25.0842530033196 -0.802969928674341 26
24.7252919505906 1.80005300504888 16
27.4581299042531 2.42610860451633 2
25.9585885448104 0.537455354722141 60
26.3847143928019 -0.353293832875415 135
22.9965184538836 0.650449927119225 61
22.7062471236861 -0.585288070754038 118
27.4014139125922 0.946173445708102 142
24.6590472658067 -0.0614759866359012 1
25.8318969435403 0.821777049616125 51
21.3518397038137 -1.42940392088488 75
25.2578867640797 2.39315921986087 123
25.8388449319641 -0.620623320873341 134
23.4769548328245 -1.44781151236484 72
24.5405360457304 0.942362074761437 85
26.357181706482 0.303426147864788 44
24.5380604908123 1.91838524405012 39
22.7888719651862 0.543480667798321 142
25.9034662427474 0.251997028162107 58
22.7888668856935 1.41742136927918 30
25.4782005418678 0.244352551316655 103
25.7075595398103 -0.0276007804245764 23
25.9959510750549 0.302659105564247 47
25.8932917208722 -1.16779769736989 18
26.9666003596002 -1.54538556257167 84
22.2040091831752 0.658595039089219 51
22.6620914938097 -0.0649748060082822 44
26.6138325373273 -0.296277638024805 116
22.4331271841857 0.895164456859405 65
27.3348489463616 0.462214911508687 46
22.8676109797003 0.340922095717477 59
23.3504084374514 0.963668554723362 102
24.846265995209 -1.08090340793616 44
28.1116268212625 0.998663563866362 17
24.2762000015993 0.278959021981014 73
27.7077293222821 -2.14110741861986 142
27.7467963951258 -0.58603030563695 86
23.6868376162482 -0.422376936638394 12
29.2068413622413 -1.05642837572647 40
22.7125620237108 -0.710414132001129 6
19.4329436271293 -0.984358480599541 81
23.3711032300308 0.213666994671 67
23.3718952965822 0.466624506859207 40
26.4546151369829 -0.178375070148464 3
25.3317052578394 0.365103336534741 70
23.8137774147092 -1.1012219767232 79
26.9331267509147 -0.280690994144777 41
25.0791007015396 0.31284345814362 92
23.8807133888967 -0.785214064932962 92
25.8861705742529 0.986925801796342 113
25.0859189908929 0.795191832041603 137
26.6655968362375 0.272999829523553 46
22.503686278239 0.355535282628375 6
25.9343803011166 -0.78050177559974 132
18.0517021862275 -0.648578247379877 90
24.5269342403259 0.480462781830669 78
22.866573932822 -0.235513781140447 34
22.8176985051528 -0.984713265038594 82
26.0931074587213 -0.387297994685219 8
25.3563877145894 1.03452827249302 12
23.715732702464 -0.439574215655999 24
23.190972493841 -0.289602029543066 85
24.2218002274744 0.580692004677437 86
24.2324013215367 0.230742793320919 83
24.4021188636847 -1.01329748989616 111
22.4116490646287 0.434429094869299 119
23.4452294310071 0.233764647212746 19
23.3259712439819 1.23726957615837 107
24.3608442549881 -0.380896165323318 8
24.5675326715184 -1.490550317854 100
26.8633188981015 1.13978439636451 112
22.7988367010154 -0.111184846886335 143
24.3843800024197 0.11127873073188 70
21.7465136951349 -1.15819278795308 39
24.7222145421571 -0.346651934036954 130
26.1888337346266 -0.0566914727112527 35
23.4854620457051 -0.260537989266207 80
24.3096905692531 -1.81662914516116 27
23.3573242768829 -0.279348064340853 106
24.4318381945756 1.04649168936071 13
23.8498775087952 0.225739722070331 19
24.4168663107378 -1.36918551923699 80
20.4287975945576 -0.743945938796303 135
22.9643939323091 -1.02381237305123 54
24.8388750408658 -1.60396675495526 104
23.9372161262039 0.137131335885535 92
21.8742363883163 -0.282116879443571 87
28.4364317311868 0.173495140846765 9
24.6942550487257 2.01186045103673 13
25.8507044082088 -0.558705620978113 136
24.3987791863419 0.84286633245155 68
26.9092250449123 1.51425599899941 67
26.874994332287 -0.373887144105676 118
23.3899482503006 0.37748967490988 15
20.5341274559991 -1.06027418228661 24
22.8274771285833 0.919125344617083 72
25.7594503757989 -1.52035689413367 23
24.6599772491944 -0.576953375990218 3
25.3671877771063 0.741548830845858 1
24.172906200054 0.723314306792355 130
25.5918699946036 -3.2802196366744 116
24.0072031278793 -0.12679870008825 19
24.894883680278 0.689969900058538 145
23.082928249415 -1.32314536827491 27
21.8648204259583 -0.876477356646622 38
27.4050054220274 -0.394621097650696 47
27.2598450359579 -1.02456284129165 50
25.6639907228392 -1.78841450593962 41
24.1771910193669 0.804043722930856 133
24.3390861020673 -0.0677836549235206 24
19.879298462433 -1.61070409172518 33
25.3943303953065 -0.672403597006377 111
24.5264244281906 1.00734891478029 75
25.2207650154412 -1.13141374757147 103
22.773502887854 0.874126817788141 26
24.2090583914749 0.353557765439355 87
24.9412721654398 1.2425123813259 120
24.0072974538315 1.60655501329096 11
24.322257663748 0.242140896803058 113
23.4534057923131 1.18694853944179 120
28.5019480851141 -0.832649371692696 74
24.8995672006092 1.02916796122635 124
25.0745142419737 0.627027982255368 25
23.5419675706264 -0.692700417262376 62
23.3421863817804 0.397964606612475 73
20.2168269354375 -1.21232586712458 17
24.2011260055186 -0.708241333395681 43
26.1124011386771 0.0638042808357865 122
22.6897444261496 -0.830688311635181 52
28.237399386064 1.21024597067341 79
26.1158143066756 -0.775053883101484 14
24.8410336613355 -0.0749906016964534 80
27.9749462334412 -0.527176376434607 91
26.9649470038327 -1.45348676212185 134
24.1079824182542 1.05374787747124 94
27.3230135076413 -0.189387209917497 48
23.1997358550843 -2.00806986047939 39
24.5478262723057 0.101054871865294 58
26.1903344172517 -0.578337599158063 72
24.7118169777963 -0.467052407927568 85
26.269538894277 -0.587879033749012 4
24.1861396017644 -1.68629866970297 59
20.8332361315272 -1.11055089094203 59
20.4113611670616 0.978283070009942 34
24.6783038142614 0.974639457028054 128
25.1980406703329 0.413256348237755 33
25.0982008826702 0.594749316752551 81
25.4767011198432 -0.0462787380039639 41
27.9701333738705 0.464881949126276 36
23.979238868944 1.96826609667976 116
20.2537364831381 -1.55933203525469 63
25.5542950416371 -0.583720655316646 141
24.4175770424682 0.672993569964831 32
27.6862554377563 1.33609905753472 19
23.9888237496731 0.162329278550089 2
23.5542867392456 1.23982685105592 140
25.1695898719476 0.553559916989555 25
19.4814517811403 -0.0592136523523459 26
23.083174322465 -0.961012084294415 113
22.3539078724529 0.259039921052277 39
26.4084115772423 0.668358342706253 73
21.5040964929997 1.62106812200616 44
22.6418275135619 -0.362218706992354 128
22.87103214096 -1.6066203779103 7
25.7275045941672 -0.654238205061178 74
26.1468860015459 0.878041442455959 58
25.4658558243413 0.38750504445411 107
26.6687769175923 0.990800607437406 43
25.151126489062 -1.29542290310991 60
22.4726220264049 -2.53440262451577 36
29.5628128854926 0.115746600532546 42
26.4294103511062 -0.904048304287344 135
24.2986852393182 -0.404768283324646 65
24.6410460233066 -0.110835743372943 136
28.580734813135 0.896222881154239 86
26.9013014101572 -0.450366705211434 4
27.3453285218768 0.819353679787645 45
23.8780045202735 -1.9253540213333 12
23.3270810829447 -0.239404275751567 1
25.1175054557707 -1.62550768680173 95
19.401769129745 -1.31263723329956 18
25.5169036337995 0.616695252554152 12
27.5722296744783 -1.86293109267361 61
19.6428891271693 0.507893052850035 138
25.4895511859374 -0.473234628485662 120
22.4360082624103 0.999374924751139 62
28.1547659568822 -0.871263047632372 103
23.5983309922902 0.853922273443163 24
26.7182796334081 -0.435779778774561 141
24.4954340442216 0.516776675567137 52
26.8296015779447 0.556251687979623 23
24.7083697608596 0.596996204175825 84
24.8580888699171 -0.195119205443037 63
23.0319706875492 1.24010234434892 27
23.9816209900281 1.31695258008704 40
24.4949357173775 0.701089624706437 13
23.7464699550431 -2.04721121765809 3
26.1293106802755 0.723454350053607 12
24.194787901091 0.262976989727855 22
22.4024621405775 0.59214341721578 20
24.9490103624721 0.583798119447667 126
23.4443436026022 -0.947438277841584 134
25.6785544998475 0.666290447884411 81
27.0444372612866 -1.25542421768936 93
27.8297087552038 1.12029705421171 125
26.2699644565259 0.805909591380547 73
24.615429387316 0.921535200239213 45
23.838956778216 -0.32495880527672 142
24.0651396748331 1.82012813144037 34
24.7207129008619 0.597889900697713 4
24.7370295485033 -0.247487951898761 117
24.4920412164475 -0.658849092831165 8
23.4958042501268 1.22850738761162 89
23.672419405177 -0.562323599843958 145
26.0158942096636 -1.01460285211316 136
28.6243718993832 -1.06942550037203 70
29.2368542978993 1.12276990436732 41
26.8520237773545 -0.0535884644056055 54
19.5119009648919 0.480582733330438 41
22.6417203950195 -0.731243740382265 114
22.2901357715316 0.338920986568184 11
25.5449477174635 -0.580531312889996 89
24.6085487939597 -0.368106320132887 17
24.6363909963668 -0.169476427407909 68
22.3411476465786 1.00815492747022 118
25.750646752773 0.248257411491924 57
25.9687670647121 0.57812487260008 29
21.0620822998114 -1.07195849109115 98
23.0411798072617 0.195645007661774 25
26.5503091254741 -1.32685003381192 104
26.6490616552961 0.838531129927638 41
23.6302756720746 1.27140655807539 47
24.2047158455373 -0.121685534610908 102
20.9585361313725 -0.417624373431739 95
25.6830565849487 -1.24770535727454 91
29.1509562125364 -0.604973880154684 120
20.4673702657913 -1.51588418349672 45
24.6285816232409 0.493824577607821 72
24.4748684407889 -0.00731728891183255 44
27.6523229214832 -0.948719253762175 38
27.5820254358767 -1.48355695293932 82
26.8546289677543 -0.0612729877220996 124
26.6435145454922 0.868338054475366 118
24.6478223784545 0.641905304541633 100
24.5274560845801 -0.883464116715148 54
22.8297272608703 0.452315167370258 41
25.926733373005 1.41182926707137 112
25.2533595736017 0.391996388747274 124
26.4828903018208 -2.20981397230897 42
25.4761827451269 -1.44295637290351 14
21.5710861503268 0.0396221148886489 52
26.6845937637835 0.453464992189904 8
25.2135525148348 -1.10925241310898 94
24.9359855272326 0.387621606152504 50
23.388342671794 -0.67958240132273 17
23.7831963826647 0.477532549506158 76
25.7966710570111 0.131141350651625 112
25.2739235243621 -1.39401244469858 80
24.2698030727993 0.708177598944062 28
27.674106484089 0.448934062379973 143
21.7839728877321 0.768282269664278 99
22.2670911691331 -0.644518123287488 96
21.2092620900785 -1.69275894328049 24
21.807087212425 -0.999924228800319 80
21.1399249820756 -1.07680330651047 43
23.3535175469885 -0.109422443159424 130
25.5149591501462 1.798124151315 59
25.2380061145267 -0.781556101988355 122
22.0347752719601 -0.406377204357883 75
24.2458227912762 -0.685436534268213 67
26.506539170541 -0.0432081283829724 33
23.3280421384515 -0.741672533315665 41
26.7589868703203 -0.837284429275417 17
26.5396513034044 -0.581247228861142 66
25.2926172524295 -0.982527161618883 34
26.2484960603495 -1.30319386452284 45
25.8398080292287 -0.420065430306878 48
25.1417994009177 -0.048081398857648 145
23.1591374698382 1.65808514665807 69
22.8236323970144 -1.90503020680347 140
23.9205412431165 -0.150715808740166 49
25.7018339950029 0.171105316207005 44
25.1958805776626 1.88333290312669 122
22.0998603297599 0.0441347236286448 115
25.9716842711066 0.466194017422007 110
24.6064423907985 -1.16937416318062 51
22.0148327360097 0.0536650420116225 134
29.3945324496342 -2.04829332534337 38
28.1362306357899 -1.28010359481899 77
26.6775462669321 0.949978575720373 2
19.928588331399 0.4694845667064 104
24.9980560991632 2.92826867862238 55
27.9938162667191 0.899018398727894 49
23.6062328851217 -2.23921630850919 48
22.8419414852747 -0.317248929891522 37
25.079429696013 0.613299635131874 95
23.3245210201576 0.155038395860307 137
23.218526817441 -0.601696796524009 20
28.0275773349853 0.363149089961032 46
27.2937265500493 0.721553026825675 20
20.0583149948787 -0.838755356594752 131
29.7212397033215 0.728836323188803 110
24.073134951016 0.975176725181857 56
23.7936888643701 0.662906188143143 87
23.6729900188783 1.81114767293251 8
24.3803144711005 -0.34148786343014 51
23.720472528631 0.770660987727723 15
23.5570220231853 -1.76328273141828 117
23.729221306224 -1.80714893657528 64
27.6188508562669 -0.572717220230044 101
30.3961433828741 -1.71692678361578 93
24.3929549320823 1.58397321787385 39
21.6030549020081 -0.748867917185518 21
25.6428084075448 -1.33266846645021 122
25.9061680172385 1.09598689458666 126
25.2121457700769 0.376826966978249 27
24.1347543148136 0.67674307164262 87
23.8435277660302 0.402177340003377 50
29.0593288426245 1.37153388291196 101
22.3441939773438 0.143911657503815 1
26.8998271828499 0.511576542814862 101
27.0325705764967 0.198664803287769 88
25.7943352987149 0.421456056788848 67
20.1861587803263 -1.11102379810954 6
24.4326077339093 -0.496151604705892 117
26.8582858458947 -1.20643849499777 103
26.112668681059 0.140811327561619 116
28.0036375954329 1.65348619238788 110
24.9040041195633 -0.573430453998621 82
26.7405668972705 -0.205933828092526 92
25.372671985821 1.14361574381834 5
24.5559397770809 -1.47497493301626 9
27.4491155890352 -1.81121546944514 132
23.6920222279698 -0.180429522787611 91
24.3205432041749 0.434075194752829 30
23.7558435985969 -0.723820922577026 60
25.4011081104265 -0.441064215754841 145
22.8869905153153 0.330108149024949 32
27.5961711006257 0.288328998539296 143
27.1465633814738 0.454965888058594 3
23.8717498575111 0.79826494945101 100
20.9031294994534 -1.73152176680131 121
27.2748989143366 -0.193070573751134 124
23.7543572708352 -0.579517912693516 2
25.4457516786825 -0.830543491968974 83
23.059197323613 1.44933601306047 96
22.5138648459956 0.37793890565566 86
26.909953707916 -1.02515491232702 43
28.6879615451629 -1.24659515330646 48
26.029437198046 0.373711425473001 132
26.3567378662695 -1.30286073472546 58
20.5358835300479 0.583438051231841 28
25.7162827633897 0.459114068370831 69
28.9363554787638 0.328717432133332 2
24.6323544051572 -0.501742831873409 35
23.9750310304725 -0.358285234254097 109
29.8239488189956 -0.134559145629003 105
28.337131128296 0.107116794051814 30
24.957262898786 0.244996350401573 112
25.3982012678638 -2.14002546221753 143
26.2178604956722 -0.702542604947439 96
22.6200778814617 -0.989706249569015 132
26.0829546487144 -0.321119056567723 87
27.3911962060886 -0.977749660004848 61
20.6360218437889 0.317122795417125 22
23.5381890930326 1.27279604687557 3
25.1776141600923 0.355662674638221 29
25.7863118179308 1.78617454825268 16
21.1623460973981 -1.93503769271353 120
22.7853534501696 1.06748877931624 24
21.5250717790606 1.27707542118262 76
23.4178400668501 0.224213789515743 84
24.592036511948 -0.282234977342288 136
21.1612172841205 -0.373732387729131 7
23.628856395512 -0.791324487309905 62
23.227803181418 1.37000563556076 104
26.4002076584759 1.17664568049868 96
24.0170670810958 1.18997272564252 62
21.8818761685511 -0.086728788853152 82
23.8914356557695 0.432107970448708 119
20.8874912595452 -0.971957522045878 47
24.5612820303005 0.929375677091468 141
28.3758717731069 -0.521089183653681 124
22.9422506027325 0.540842759575618 22
27.3776060644951 0.555142615073927 59
27.7431535357052 1.28996734065661 16
24.9198331701114 -0.0293179979834059 20
